ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
5DKGR E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PGI PPKr UDCPDPpp,12,0.04275939,6.80576771,1.65025647341702,1.04048326322277
5DKGR FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PGI PPKr UDCPDPpp,11,0.04279264,6.8057556,1.65025763046795,1.04045092339608
5DKGR E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PGI PPKr UDCPDPpp,12,0.04279242,6.80572657,1.65026040415844,1.0404518683212
5DKGR FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PGI PPKr UDCPDPpp,10,0.04279281,6.80560022,1.65027247662808,1.04045465812176
5DKGR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PGI PPKr UDCPDPpp,11,0.04279259,6.80557119,1.65027525044522,1.04045560307913
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,15,0.24058772,6.73959839,0.72332178882613,1.05108580087525
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,14,0.24219254,6.7289675,0.474865493379771,1.13004917596693
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi TRDR,12,0.24284066,6.72456581,0.144155883944641,1.24732660362997
5DKGR ACACT1r FE3tex FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,11,0.06596783,6.71843451,1.5550234782299,1.02995839525255
5DKGR ACACT1r E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,12,0.06596749,6.71838955,1.55502719249139,1.02995985965783
5DKGR ACACT1r FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.06596811,6.71819513,1.55504325460103,1.0299641731698
5DKGR ACACT1r FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.0660205,6.71816276,1.55504592895573,1.02991438384943
5DKGR ACACT1r E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,11,0.06596776,6.71815018,1.55504696830103,1.02996564705089
5DKGR ACACT1r E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,11,0.06602016,6.71811777,1.55504964599631,1.02991584914292
5DKGR ACACT1r FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,9,0.06602077,6.71792319,1.55506572262551,1.02992017695674
5DKGR ACACT1r E4PD/PERD/OHPBAT FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.06602043,6.7178782,1.5550694399312,1.02992164231905
5DKGR FE3tex FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.06762991,6.70985834,1.55573287855731,1.02857040528436
5DKGR E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,11,0.06762955,6.7098123,1.55573669177005,1.02857192050027
5DKGR FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,9,0.06763019,6.7096129,1.55575320746149,1.02857635993759
5DKGR FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,9,0.06768526,6.70957272,1.55575653556669,1.02852421323259
5DKGR E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.06762983,6.70956685,1.55575702178152,1.02857787547928
5DKGR E4PD/PERD/OHPBAT FORtppi FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,10,0.0676849,6.70952664,1.55576035241735,1.02852572960325
5DKGR FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,8,0.06768555,6.70932707,1.55577688359736,1.0285301643461
5DKGR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex O2tex PDH PPKr,9,0.06768519,6.70928099,1.55578070072752,1.02853168078904
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi,15,0.24583851,6.70481536,0.760677283636319,1.03702317809804
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi,13,0.24849529,6.68721593,0.470030196548192,1.12858393011436
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi,11,0.24957434,6.67995661,0.14333681098786,1.24463667737495
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp HADPCOADH/HADPCOADH3 Htex PACCOAL PDH PGCD SUCDi TRDR,17,0.25411194,6.65000935,0.695616427941166,1.05248043175411
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex LPLIPAL2E161 PACCOAL PDH PGCD SUCDi TRDR,14,0.25590292,6.63814522,0.433889812589868,1.13736485774966
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PACCOAL PDH PGCD SUCDi TRDR,14,0.25590292,6.63814522,0.433889812589868,1.13736485774966
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PACCOAL PGCD SUCDi TRDR,14,0.25662661,6.63323682,0.176699836388752,1.22912877143674
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp HADPCOADH/HADPCOADH3 Htex PACCOAL PDH PGCD SUCDi,15,0.2598332,6.61210973,0.693327757961646,1.0502638205689
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLCt2pp HADPCOADH/HADPCOADH3 Htex PACCOAL PDH PGCD SUCDi,14,0.2628029,6.59243742,0.429416037646464,1.13566447241872
ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FE3tex FORtppi FRK G6PDH2r/PGL GLYCAtex/GLYCAt2rpp Htex PACCOAL PGCD PPK2r SUCDi THD2pp VALt2rpp VPAMT ZNabcpp,18,0.26401009,6.58432285,0.177677375891202,1.22556053568331
CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PDH PGCD PPKr SUCDi TRDR,13,0.28618539,6.43754386,0.336525110523636,1.15798263075697
5DKGR ACALDtex/ACALDtpp ASPT CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLUDy HADPCOADH/HADPCOADH3 Htex PACCOAL PDH SUCDi,15,0.26205529,6.40410358,0.739008130688756,1.04196299928112
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PPKr SUCDi,13,0.26260663,6.38884706,0.707092124825637,1.05184244638117
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PDH PGCD PPKr SUCDi,14,0.29461176,6.38172474,0.347509210087201,1.15048087647713
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR,17,0.30060284,6.34203776,0.633195581252659,1.04988365638504
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,14,0.30139711,6.33677625,0.566374110222888,1.07158264947137
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGCD PGI SUCDi TRDR,14,0.30223897,6.33106469,0.38405520638189,1.13424293807574
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR,15,0.30260289,6.32878873,0.518972802936548,1.08705854079847
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PGCD SUCDi TRDR,13,0.30289871,6.32669402,0.158703284012005,1.21682474784019
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex LPLIPAL2E161 PACCOAL PDH PGCD PPKr SUCDi TRDR,14,0.30304192,6.32574532,0.395338704295432,1.12989797402738
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,14,0.30304192,6.32574532,0.395338704295432,1.12989797402738
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,14,0.30348793,6.32292596,0.460767879631984,1.10671412958167
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi TRDR,12,0.30370518,6.32135137,0.178539891878038,1.20902602431339
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR ZNabcpp,16,0.30442654,6.31657252,0.348460091554435,1.14609669110566
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PGCD PGI SUCDi TRDR,15,0.30516249,6.31169697,0.185097912918459,1.20599499620071
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi TRDR,12,0.30532229,6.31063837,0.301521746086733,1.16276183684589
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi TRDR,11,0.30606259,6.30573405,0.164814164318481,1.21330031096738
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGCD PGI SUCDi ZNabcpp,16,0.30909581,6.28577746,0.631787276572918,1.04657237212059
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi,13,0.30953554,6.2828645,0.577717440782406,1.06425128916668
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGCD SUCDi,12,0.31075838,6.27476404,0.480844152939657,1.0966991216012
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi TRDR,13,0.27511326,6.27376816,0.669346544764873,1.05873157559159
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex NADPHXD PACCOAL PDH PGCD PPKr SUCDi,13,0.31124706,6.27152685,0.459545577715658,1.10389970834295
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp Htex PACCOAL PDH PGCD PPKr SUCDi,13,0.31124706,6.27152685,0.459545577715658,1.10389970834295
5DKGR ACALDtex/ACALDtpp CYTBO3_4pp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH SUCDi,12,0.27873691,6.26940951,0.668735475326895,1.05650390971112
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGCD PGI SUCDi,13,0.31183657,6.26748265,0.380566076647136,1.13157424764863
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex LPLIPAL2E161 PACCOAL PDH PGCD PPKr SUCDi,14,0.31228414,6.26451757,0.391303285527084,1.12755852290225
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PGCD PGI SUCDi ZNabcpp,15,0.31294685,6.26012729,0.179686550607555,1.20507095513453
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi,12,0.31339761,6.25714105,0.17943496761191,1.20499661692227
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi,12,0.31339761,6.25714105,0.17943496761191,1.20499661692227
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi,15,0.31380659,6.25443164,0.346218987944135,1.14314509186664
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FE3tex FRK G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi,15,0.31380659,6.25443164,0.346218987944135,1.14314509186664
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PPKr SUCDi,11,0.31430492,6.25113036,0.299675837082028,1.15989588009238
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLUDy Htex PACCOAL PGCD SUCDi,10,0.31504304,6.24624043,0.163513531357493,1.21040841229517
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR,16,0.31513374,6.24578014,0.560925212260674,1.06750144238236
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLCt2pp Htex PACCOAL PGCD PPKr SUCDi,11,0.31554531,6.24291306,0.185019989680721,1.202083366038
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL Htex PACCOAL PGCD PPKr SUCDi,11,0.31554531,6.24291306,0.185019989680721,1.202083366038
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PGI SUCDi TRDR,13,0.31693234,6.23372423,0.365432760822073,1.13497831217326
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD SUCDi TRDR,11,0.31765787,6.22891776,0.151842641266845,1.21387674795863
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD SUCDi TRDR,12,0.3188736,6.22100601,0.370900601366811,1.13224259245718
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK G6PDH2r/PGL Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi TRDR,14,0.32089929,6.20744407,0.266444247975743,1.16961708318157
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PGCD SUCDi TRDR,11,0.32171715,6.20202589,0.180937758524841,1.20134370187225
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PACCOAL PDH PGCD PGI SUCDi ZNabcpp,16,0.32389597,6.18773611,0.558512568094009,1.06467392380946
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex HYD2pp MDH PACCOAL PDH PGCD SUCDi,14,0.32478427,6.18185174,0.369428605640292,1.13047577835932
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex MDH PACCOAL PDH PGCD SUCDi,14,0.32478427,6.18185174,0.369428605640292,1.13047577835932
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex HYD2pp MDH PACCOAL PDH PGCD SUCDi,14,0.3256362,6.17620826,0.397600788855784,1.12002907802693
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp Htex MDH PACCOAL PDH PGCD SUCDi,14,0.3256362,6.17620826,0.397600788855784,1.12002907802693
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PACCOAL PDH PGCD SUCDi,13,0.32642615,6.17097537,0.369018474775995,1.12999334093865
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD PGI SUCDi,12,0.32690676,6.16764582,0.361607328034452,1.13249214467548
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3HOXexs/FE3HOXtonex/FE3HOXabcpp FE3tex FORtppi FRK G6PDH2r/PGL GLYCAtex/GLYCAt2rpp Htex PACCOAL PDH PGCD PPK2r SUCDi THD2pp VPAMT ZNabcpp,17,0.32728673,6.16527462,0.398244805097964,1.119160879822
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL Htex HYD2pp MDH PACCOAL PDH PGCD SUCDi,14,0.32811533,6.1596393,0.264845687033276,1.16752048950897
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PGCD SUCDi,10,0.32812716,6.15956097,0.15102888770317,1.21040379006515
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL Htex MDH PACCOAL PDH PGCD SUCDi,12,0.32898485,6.15387893,0.243339168961732,1.17521549277392
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp Htex HYD2pp MDH PACCOAL PGCD SUCDi,15,0.32946735,6.15068246,0.195943057787061,1.19285752131658
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL Htex PACCOAL PDH PGCD SUCDi,11,0.32979115,6.14853737,0.243179327280311,1.17498143251567
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp Htex MDH PACCOAL PGCD SUCDi,13,0.33034406,6.14487445,0.195794287931195,1.19259962129784
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FRK FTHFD G6PDH2r/PGL Htex LPLIPAL2E181 PACCOAL PDH PGCD PGI SUCDi ZNabcpp,15,0.33066959,6.14271792,0.265487914990913,1.16634457384474
ACALDtex/ACALDtpp ACOAD6f E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL Htex PACCOAL PGCD SUCDi,12,0.33115705,6.13948861,0.179592371655684,1.19845000439357
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK G6PDH2r/PGL GLCt2pp Htex PACCOAL PGCD SUCDi,10,0.33204278,6.13362079,0.195505832109947,1.19210262180284
5DKGR ACKr/PTAr DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp Htex KAS15 PACCOAL PDH PPKr SUCDi VALt2rpp ZNabcpp,17,0.3323513,5.99117102,0.515754383990675,1.0811948068442
5DKGR ACALDtex/ACALDtpp ATPHs/NTPP9 E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp HACD6 Htex LPLIPAL2E161 PACCOAL PDH PPKr SUCDi TRDR VALt2rpp,19,0.33185549,5.84839239,0.528619309567547,1.08265049549068
ACALDtex/ACALDtpp ATPHs/NTPP9 DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLCt2pp HACD6 Htex PACCOAL PDH PPKr SUCDi TRDR,17,0.33311527,5.83895918,0.457770999209973,1.10660525886702
E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex ICHORT/DHBD MDH PACCOAL PDH PPKr PTRCTA/ABUTD SUCDi TRDR,14,0.33327802,5.83833251,0.24978862992525,1.18135380927593
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK FTHFD G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH PGI SUCDi TRDR ZNabcpp,18,0.33333854,5.83787945,0.618298892171304,1.0521485727484
5DKGR ACALDtex/ACALDtpp ATPHs/NTPP9 DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp HACD6 Htex LPLIPAL2E161 PACCOAL PDH PPKr SUCDi VALt2rpp,18,0.33707486,5.83744266,0.529040670668824,1.07962062894635
ACALDtex/ACALDtpp DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL HACD6 Htex PACCOAL PDH PPKr SUCDi VALt2rpp,14,0.33796743,5.83083363,0.458458319489544,1.10366715525639
E4PD/PERD/OHPBAT FE2abcpp FE3tex FORtppi FRK G6PDH2r/PGL GLYC3Ptex Htex ICHORT/DHBD KAS15 MDH PACCOAL PDH PPKr PTRCTA/ABUTD SUCDi VPAMT,17,0.33798276,5.8307201,0.250096247512743,1.17878031431623
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FE2abcpp FE3tex FORtppi FRK G6PDH2r/PGL Htex ICHORT/DHBD KAS15 MDH PACCOAL PDH PPKr PTRCTA/ABUTD SUCDi VPAMT,17,0.33798276,5.8307201,0.250096247512743,1.17878031431623
5DKGR ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGI SUCDi ZNabcpp,16,0.33910813,5.82238725,0.61817727578516,1.04905494405801
ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT F6PA FE3tex FORtppi FRK G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGI SUCDi ZNabcpp,15,0.33923388,5.82145613,0.503789597902191,1.08753265781969
5DGLCNR ACALDtex/ACALDtpp ATPHs/NTPP9 DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL GLCt2pp Htex KAS15 OBTFL PACCOAL PDH PLIPA2A140pp/LPLIPAL1A140pp PPKr SUCDi,18,0.33973375,5.81775475,0.529339961072457,1.07861551158653
ACALDtex/ACALDtpp DURIK1 E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PDH PPKr SUCDi VALt2rpp,13,0.33992226,5.81635898,0.457724745652138,1.10327561755736
5DKGR ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGI SUCDi TRDR,15,0.34436481,5.75496938,0.258821916211474,1.17462635308945
5DKGR ACALDtex/ACALDtpp ACKr/PTAr E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH SUCDi TRDR,15,0.34436481,5.75496938,0.258821916211474,1.17462635308945
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGI SUCDi TRDR,13,0.3460024,5.74270826,0.286008218440103,1.16409471491861
5DKGR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex PACCOAL PDH SUCDi,12,0.35064869,5.73720816,0.260250965146911,1.17115139227536
5DKGR ACALDtex/ACALDtpp ACKr/PTAr ALLTN E4PD/PERD/OHPBAT FE2abcpp FE3tex FORtppi FRK FTHFD G6PDH2r/PGL HACD5i Htex NAt3_1p5pp PACCOAL PGI PPKr SUCDi,18,0.35411029,5.72750233,0.178909542560878,1.20009803150512
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex PACCOAL PDH PGI SUCDi,12,0.35196986,5.72742652,0.263027720612214,1.16972997334101
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT FE3tex FRK FTHFD G6PDH2r/PGL GLUDy Htex LPLIPAL2E181 PACCOAL PDH SUCDi,12,0.35196986,5.72742652,0.263027720612214,1.16972997334101
5DKGR ACALDtex/ACALDtpp ACKr/PTAr ACOAD1fr ALLTN E4PD/PERD/OHPBAT FE2abcpp FE3tex FRK FTHFD G6PDH2r/PGL Htex NAt3_1p5pp PACCOAL PGI PPKr SUCDi,17,0.35418601,5.72651071,0.178905202946892,1.20009372058707
5DKGR ACALDtex/ACALDtpp ALLTN E4PD/PERD/OHPBAT FE3tex FORtppi FRK FTHFD G6PDH2r/PGL HACD5i Htex NAt3_1p5pp PACCOAL PGI PPKr SUCDi,16,0.3550803,5.72036419,0.178427949959488,1.2000030852611
5DKGR ACALDtex/ACALDtpp ACOAD1fr ALLTN E4PD/PERD/OHPBAT FE2abcpp FE3tex FRK FTHFD G6PDH2r/PGL Htex NAt3_1p5pp PACCOAL PGI PPKr SUCDi,16,0.35515644,5.71936833,0.178423513874618,1.19999885261182
ACALDtex/ACALDtpp ACKr/PTAr ALLTN E4PD/PERD/OHPBAT FE3tex FORtppi FRK G6PDH2r/PGL Htex PACCOAL PPKr SUCDi,12,0.35592704,5.71413321,0.151697859201706,1.20993889298797
